issuekey,storypoint,context,codesnippet,Bug,Epic,Improvement,New Feature,Story,Sub-task,Technical task,Android,BlackBerry,CLI,Code Processor,Core,Drillbit,Hyperloop,LiveView,MobileWeb,Release,TiAPI,Tooling,Windows,iOS
TIMOB-17694,8.0,"iOS: Build fails when Resources has a folder named after the app If the {{Resources}} folder contains a (non-empty) folder whose name is the same as the name of the app set in {{tiapp.xml}} under {{<name></name>}} then builds will fail crashing:

","<code>
[TRACE] Ld build/Debug-iphonesimulator/folder.app/folder normal i386
[TRACE]     cd /Users/fokkezb/dev/tests/folderx/build/iphone
[TRACE]     export IPHONEOS_DEPLOYMENT_TARGET=6.0
[TRACE]     export PATH=""/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/usr/bin:/Applications/Xcode.app/Contents/Developer/usr/bin:/usr/local/bin:/usr/bin:/bin:/usr/sbin:/sbin""
[TRACE]     /Applications/Xcode.app/Contents/Developer/Toolchains/XcodeDefault.xctoolchain/usr/bin/clang++ -arch i386 -isysroot /Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/SDKs/iPhoneSimulator8.0.sdk -L/Users/fokkezb/dev/tests/folderx/build/iphone/build/Debug-iphonesimulator -L/Users/fokkezb/dev/tests/folderx/build/iphone/lib -L/Users/fokkezb/dev/tests/folderx/build/iphone/Classes/APSAnalytics -L/Users/fokkezb/dev/tests/folderx/build/iphone/Classes/APSHTTPClient -F/Users/fokkezb/dev/tests/folderx/build/iphone/build/Debug-iphonesimulator -filelist /Users/fokkezb/dev/tests/folderx/build/iphone/build/folder.build/Debug-iphonesimulator/folder.build/Objects-normal/i386/folder.LinkFileList -dead_strip -Xlinker -objc_abi_version -Xlinker 2 -ObjC -weak_framework iAd -weak_framework iAd -fobjc-link-runtime -Xlinker -no_implicit_dylibs -stdlib=libstdc++ -mios-simulator-version-min=6.0 -lAPSAnalytics -weak_framework CoreText -framework EventKit -framework EventKitUI -weak_framework Security -licucore -framework Foundation -weak_framework UIKit -framework CoreGraphics -weak_framework AddressBook -framework AddressBookUI -framework CFNetwork -framework CoreLocation -weak_framework MapKit -framework MessageUI -framework MobileCoreServices -framework OpenGLES -framework QuartzCore -framework SystemConfiguration -lsqlite3 -lz -framework AudioToolbox -weak_framework MediaPlayer -framework AVFoundation -lxml2 -framework StoreKit -lTiCore -lAPSHTTPClient -framework ExternalAccessory -ltiverify -lti_ios_debugger -lti_ios_profiler -Xlinker -dependency_info -Xlinker /Users/fokkezb/dev/tests/folderx/build/iphone/build/folder.build/Debug-iphonesimulator/folder.build/Objects-normal/i386/folder_dependency_info.dat -o /Users/fokkezb/dev/tests/folderx/build/iphone/build/Debug-iphonesimulator/folder.app/folder
[TRACE] ld: warning: instance method 'sqliteDB' in category from /Users/fokkezb/dev/tests/folderx/build/iphone/build/folder.build/Debug-iphonesimulator/folder.build/Objects-normal/i386/PLSqliteDatabase.o overrides method from class in /Users/fokkezb/dev/tests/folderx/build/iphone/build/folder.build/Debug-iphonesimulator/folder.build/Objects-normal/i386/PLSqliteDatabase.o
[TRACE] ld: can't open output file for writing: /Users/fokkezb/dev/tests/folderx/build/iphone/build/Debug-iphonesimulator/folder.app/folder, errno=21 for architecture i386
[TRACE] clang: error: linker command failed with exit code 1 (use -v to see invocation)
[ERROR] 2014-09-15 16:31:51.381 xcodebuild[38883:1596530]  DeveloperPortal: Using pre-existing current store at URL (file:///Users/fokkezb/Library/Developer/Xcode/DeveloperPortal%206.0.db).
[ERROR] ** BUILD FAILED **
[ERROR] The following build commands failed:
[ERROR]         Ld build/Debug-iphonesimulator/folder.app/folder normal i386
[ERROR] (1 failure)
<code>

This issue has been reported before on Q&amp;A;:
https://developer.appcelerator.com/question/131687/project-cant-run-on-simulator

h1. Solution

Ideally it should work, but if it doesn't, then it would be nice if the CLI refuse to build the project, asking to rename the folder. In Studio a warning could also be given when a user wants to create the folder.</code></code>",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TIMOB-17696,3.0,"CLI: Can't set search path for detecting Xcode installations If you try to set a custom search path for Xcode installations, ""ti config"" fails with:

","<code>
chris@yojimbo:~/$ ti config paths.xcode ~/Desktop/
[ERROR] Unsupported key paths.xcode
<code></code></code>",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TIMOB-17699,3.0,"CLI: Running ""ti build -p iOS -T simulator --no-prompt"" command outside project directory throws error 'cannot read property deployment-targets of undefined'. Description:
Running ""ti build -p iOS -T simulator --no-prompt"" command outside the project directory throws error instead of giving proper error message for required fields.

This is a regression.With CLI 3.3.0 and Titanium SDK 3.3.0.GA, command gives the proper error message for the missing parameter instead of throwing an error.

[ERROR] Invalid ""--project-dir"" value "".""

STEPS TO REPRODUCE:-
1. Open a terminal window
2. Create a project in the workspace and don't cd to the project.
3. Run ""ti build -p ios -T simulator --no-prompt"" command outside the project directory.

EXPECTED RESULT
3. The CLI should give proper message for the required missing parameter instead of throwing an error 'cannot read property deployment-targets of undefined'.

ACTUAL RESULT
4. The CLI throws an error 'Cannot read property 'deployment-targets' of undefined' instead of giving proper error message to user for required missing parameter.

","<code>
KAGRAWAL-MBP:~ kagrawal$ ti build -p ios -T simulator --no-prompt
Titanium Command-Line Interface, CLI version 3.4.0-rc3, Titanium SDK version 3.4.0.v20140915175720
Copyright (c) 2012-2014, Appcelerator, Inc.  All Rights Reserved.

Please report bugs to http://jira.appcelerator.org/

/usr/local/lib/node_modules/titanium/node_modules/longjohn/dist/longjohn.js:185
        throw e;
              ^
TypeError: Cannot read property 'deployment-targets' of undefined
    at iOSBuilder.getDeviceFamily (/Users/kagrawal/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140915175720/iphone/cli/commands/_build.js:239:37)
    at callback.options.device-id.verifyIfRequired (/Users/kagrawal/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140915175720/iphone/cli/commands/_build.js:570:29)
    at CLI.<anonymous> (/usr/local/lib/node_modules/titanium/lib/cli.js:606:16)
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:551:21
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:227:13
    at iterate (/usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:134:13)
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:145:25
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:229:17
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:556:34
    at CLI.<anonymous> (/usr/local/lib/node_modules/titanium/lib/cli.js:664:9)
---------------------------------------------
    at Object.run (/Users/kagrawal/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140915175720/node_modules/node-appc/lib/subprocess.js:59:8)
    at async.eachSeries.cache (/Users/kagrawal/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140915175720/node_modules/ioslib/lib/simulator.js:186:21)
    at iterate (/Users/kagrawal/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140915175720/node_modules/ioslib/node_modules/async/lib/async.js:149:13)
    at /Users/kagrawal/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140915175720/node_modules/ioslib/node_modules/async/lib/async.js:160:25
    at /Users/kagrawal/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140915175720/node_modules/ioslib/lib/simulator.js:227:7
    at ChildProcess.<anonymous> (/Users/kagrawal/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140915175720/node_modules/node-appc/lib/subprocess.js:60:3)
    at EventEmitter.emit (events.js:98:17)
KAGRAWAL-MBP:~ kagrawal$ 
<code>
</code></anonymous></anonymous></anonymous></code>",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TIMOB-17703,5.0,"""Ti.UI.Dashboarditem"" badges are not correctly displayed on iPhone 6/6+ simulator h5. Problem description

Ti.UI.Dashboarditem object is not displaying badges and the close 'X' button correctly on iPhone 6 and iPhone 6+ simulators.
Those are correctly displayed on iPad mini device with iOS 8. 

h5. Steps to reproduce
Sample code attached extracted from KitchenSink - so to reproduce, either run Kitchensink and go to Views&gt;Dashboard Views or run the attached sample project.

1. Run the sample on both iPhone 6 simulators and iOS device with iOS 8 and check the Dashboarditem badge for the first item.
Result: Badge displayed is on the top left, just a white number. See comparison screenshots.
2. Click and hold to re-order or delete the icons
Result: 'Delete' button is displayed with no 'X' in the middle. See comparison screenshots.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-17710,5.0,"CLI: SDK contains incomplete/outdated ioslib and fields libraries The {{ioslib}} module that is distributed with the Titanium SDK is incomplete and missing code.

Additionally, the {{fields}} prompt library is out of date and needs to be updated to fix a number of bugs including prompt issues when you have duplicate select list items such as dupe iOS certs.",,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
TIMOB-17727,8.0,"Insights: iOS 8: login keyboard causes login menu to disappear Insights: iOS 8: login keyboard causes login menu to disappear.

Test Steps:

1. View login menu.
2. Invoke login keyboard.

Result:

Keyboard appears, login menu scrolls out of sight to top of screen.

User can enter username and password to login, though the fields are not visible during keyboard use.

Expected Result:

Login menu location persists during keyboard invocation.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-17736,3.0,"iOS: Titanium.Filesystem.File.write - Images don't save properly h3. Steps to Reproduce
I use Titanium Studio 3.4.0.201409161931 and Titanium SDK 3.4.0.v20140909222515

I have a function for save an image from the iphone bibliotheque into the app.

Before update to the last version of Titanium for test to iOs8 they worked correctly.

h3. Actual Result
0

h3. Expected Result
The height of the image",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-17738,8.0,"iOS8: Ti.Ui.iPad.createSplitWindow shows blank screen when orientation is changed SDK 3.4.0.GA - iPad 2 iOS8

Blank screen comes up when rotating the window.

The code was taken from the documentation which can be found here. http://docs.appcelerator.com/titanium/latest/#!/api/Titanium.UI.iPad.SplitWindow
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-17744,2.0,"iOS8: Touch ID Feature Request to support separate call for canEvaluatePolicy h6.Feature Description
Reviewing the documentation and working with the Ti 3.4 SDK we have discovered that the only call available on the touchid module is to the function ""authenticate"". Without the ability to separately call a function that interfaces with the iOS canEvaluatePolicy:LAPolicyDeviceOwnerAuthenticationWithBiometric we are unable to make a check that determines if Touch ID has being configured correctly on this device. We need to functionality to alert the user when they attempt to setup this feature in our client. 

h6.Request
We realize that canEvaluatePolicy is invoked as part of the authenticate function, but this does not suit our needs as we do not want to prompt the user for touch id when all we want to do is determine if its configured. 

Ideally we would like a function that implements the following: 
","<code>
if ([context canEvaluatePolicy: LAPolicyDeviceOwnerAuthenticationWithBiometrics error:nil]) 
{ 
// return true 
}
<code></code></code>",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-17758,5.0,Unhandled exception when using the CLI to build for iOS If an app doesn't have iphone as a valid deployment target in tiapp.xml and try to build for iOS with  ,"<code>ti build -p ios<code> you'll get an error like this:

[ERROR] Failed to run command ""build""
[ERROR] TypeError: Cannot read property 'cyan' of undefined
    at iOSBuilder.loginfo (/Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/iphone/cli/commands/_build.js:1601:73)
    at /Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/node_modules/node-appc/node_modules/async/lib/async.js:610:21
    at /Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/node_modules/node-appc/node_modules/async/lib/async.js:249:17
    at iterate (/Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/node_modules/node-appc/node_modules/async/lib/async.js:149:13)
    at /Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/node_modules/node-appc/node_modules/async/lib/async.js:160:25
    at /Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/node_modules/node-appc/node_modules/async/lib/async.js:251:21
    at /Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/node_modules/node-appc/node_modules/async/lib/async.js:615:34
    at iOSBuilder.initialize (/Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/iphone/cli/commands/_build.js:1578:2)
    at /Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/node_modules/node-appc/node_modules/async/lib/async.js:610:21
    at /Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/node_modules/node-appc/node_modules/async/lib/async.js:249:17
---------------------------------------------
    at exports.execFile (child_process.js:691:9)
    at exports.exec (child_process.js:578:18)
    at /Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/node_modules/node-appc/lib/environ.js:251:3
    at /Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/node_modules/node-appc/node_modules/async/lib/async.js:254:17
    at /Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/node_modules/node-appc/node_modules/async/lib/async.js:157:25
    at /Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/node_modules/node-appc/node_modules/async/lib/async.js:251:21
    at /Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/node_modules/node-appc/node_modules/async/lib/async.js:615:34
    at /Users/ralcocer/Library/Application Support/Titanium/mobilesdk/osx/3.4.0.v20140916181713/node_modules/node-appc/lib/environ.js:218:7</code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-17762,5.0,"iOS 8: Kitchen Sink - Contacts Picker - can not choose properties  h5. To reproduce
1. Install and run Kitchen Sink
2. Navigate to Phone&gt; Contacts&gt; Contacts Picker
3. Activate ""Stop on property"", press ""Show picker"" and select contact
h5. Actual result
Contact list closes and no contact information is displayed.
h5. Expected result
Ability to choose contact's properties

It happens on iOS 8 ",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-19541,2.0,"CLI: Display actual version of installed SDKs with ""ti info -t ios"" and ""ti sdk list"" As I've described in https://jira.appcelerator.org/browse/TC-4792 I often rename SDK folders so I don't have to change my project's {{<sdk-version></sdk-version>}} elements every time I install a new nightly build.

The downside of renaming the folder is that you loose the actual version number.

But actually, this version is still in the SDK folder's {{manifest.json}}. What I'd like to request is listing this version at {{ti info -t ios}} and {{ti sdk list}}.",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TIMOB-17804,13.0,"iOS8: Refactor OptionDialog iOS8 has moved over AlertDialog and OptionDialog to UIAlertController

Also the correct way to show popovers is now to set the modalPresentationStyle to UIModalPresentationPopover

Titanium needs to refactor these three proxy classes. Will probably also need to change the supported API.",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-17805,13.0,"iOS8: Refactor Popover iOS8 has moved over AlertDialog and OptionDialog to UIAlertController

Also the correct way to show popovers is now to set the modalPresentationStyle to UIModalPresentationPopover

Titanium needs to refactor these three proxy classes. Will probably also need to change the supported API.",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-17807,13.0,"iOS8: Refactor SplitViewController iOS8 has moved over AlertDialog and OptionDialog to UIAlertController

Also the correct way to show popovers is now to set the modalPresentationStyle to UIModalPresentationPopover

Titanium needs to refactor these three proxy classes. Will probably also need to change the supported API.",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-17812,8.0,"iOS: Feature Request to initiate the camera access prompt via Titanium Code h6.Feature Request
When building with the 3.4.0.GA TiSDK using the iOS 8 SDK on an iPhone 6 this issue is present. The issue is not that the prompt never shows but that its only triggered by launching the camera. If I want to prompt the user before I launch the camera there is no way to prompt the user. 

We would like to request the following features for Titanium 3.5.0 SDK: 
1. Calling isCameraSupported() triggers the camera allowed prompt 
2. If the user says Don't Allow calling isCameraSupported() again should return false, but its returning true which is incorrect. 

h6.Steps to reproduce
# Build attached sample with environment specification
# On the device go to settings &gt; general &gt; scroll to bottom, reset &gt; reset Location &amp; privacy 
# Launch the app and,
# Click ""is Camera supported"" button 
# Notice that it returns 1 which is true 
# Click Launch Camera (Notice that a prompt is shown asking for access to the camera. 
# Click Dont allow 
# Take a picture and accept it 
# Notice that the picture is black 
# Accept the picture 
# Click is Camera Supported 
# Notice that it returns 1 which is true. 

h6.Notes
The user did not allow camera access so the isCameraSupported should return false. Also the prompt to enable camera access should be triggered by the isCameraSupported call or some other call so that we can ask the user if they want to allow camera access before we launch the camera. 

Following my steps on step 4 isCameraSupported() returns a 1 that it is supported, and no prompt is shown. 

Then if you go to step 6 and launch image capture the prompt shows up but at that point the camera is being launched. We need to be able to trigger the prompt on the isCameraSupported call. 

Now in step 7 click the Dont Allow button and take a picture of the black area, notice its black. Now accept or close the image capture viewfinder. Click as stated in step 11 isCameraSupported(). Notice that its still a 1 which indicates that the camera is supported even though the user has not allowed access. 

",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
